Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","49","Cuba","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","4074","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","35","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","2882","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","136","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","501","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","327","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","116","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","112","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","19341","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3802","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","146","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","13802","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","89","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","786","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","184","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","83","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","1119","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","140","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","1282","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","854","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","472","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","494","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","-1","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","59","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","-40","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","623","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","933","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","97","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","1690","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","10827","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","423","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","9471","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","10422","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","564","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1017","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","221","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","539","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","267","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","273","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","26","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","56","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","34051","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3119","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","4867","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","292776","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","347","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","2797","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","416","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","4362","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","271","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","4906","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","212","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","1840","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","5023","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","807","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","4156","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3274","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","34708","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","734","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","13342","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","9131","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","3355","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","4931","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","470","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","142","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1414","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","872","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","1495","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","619","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","68","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","20298","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","420","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","3288","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","8221","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","122","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","429","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","209","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2527","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","115","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","67","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","71","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","145","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","39","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","127","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","836","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","63","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","381","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","415","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","907","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","1766","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","156","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","257","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","2285","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","87","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","523","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","2621","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","107","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","6","S","Données standardisées"
